,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed,Predictions
2138,portland,3339,13,presbyterian,3342,16,0.56246895
2139,portland,3339,13,drexel,3180,16,0.56246895
2140,portland,3339,13,ut martin,3404,16,0.56246895
2141,portland,3339,13,a&m-corpus christi,3394,16,0.56246895
2142,fairfield,3193,13,marshall,3267,13,0.50368595
2143,fairfield,3193,13,uc irvine,3414,13,0.50368595
2144,fairfield,3193,13,chattanooga,3151,14,0.55855155
2145,fairfield,3193,13,jackson state,3238,14,0.55855155
2146,fairfield,3193,13,rice,3349,14,0.55855155
2147,fairfield,3193,13,eastern washington,3186,14,0.55855155
2148,fairfield,3193,13,maine,3263,15,0.5657003
2149,fairfield,3193,13,california baptist,3465,15,0.5657003
2150,fairfield,3193,13,kent state,3245,15,0.5657003
2151,fairfield,3193,13,norfolk state,3313,15,0.5657003
2152,fairfield,3193,13,sacred heart,3357,16,0.5657003
2153,fairfield,3193,13,holy cross,3221,16,0.5657003
2154,fairfield,3193,13,presbyterian,3342,16,0.5657003
2155,fairfield,3193,13,drexel,3180,16,0.5657003
2156,fairfield,3193,13,ut martin,3404,16,0.5657003
2157,fairfield,3193,13,a&m-corpus christi,3394,16,0.5657003
2158,marshall,3267,13,uc irvine,3414,13,0.5004007
2159,marshall,3267,13,chattanooga,3151,14,0.5553089
2160,marshall,3267,13,jackson state,3238,14,0.5553089
2161,marshall,3267,13,rice,3349,14,0.5553089
2162,marshall,3267,13,eastern washington,3186,14,0.5553089
2163,marshall,3267,13,maine,3263,15,0.56246895
2164,marshall,3267,13,california baptist,3465,15,0.56246895
2165,marshall,3267,13,kent state,3245,15,0.56246895
2166,marshall,3267,13,norfolk state,3313,15,0.56246895
2167,marshall,3267,13,sacred heart,3357,16,0.56246895
2168,marshall,3267,13,holy cross,3221,16,0.56246895
2169,marshall,3267,13,presbyterian,3342,16,0.56246895
2170,marshall,3267,13,drexel,3180,16,0.56246895
2171,marshall,3267,13,ut martin,3404,16,0.56246895
2172,marshall,3267,13,a&m-corpus christi,3394,16,0.56246895
2173,uc irvine,3414,13,chattanooga,3151,14,0.5553089
2174,uc irvine,3414,13,jackson state,3238,14,0.5553089
2175,uc irvine,3414,13,rice,3349,14,0.5553089
2176,uc irvine,3414,13,eastern washington,3186,14,0.5553089
2177,uc irvine,3414,13,maine,3263,15,0.56246895
2178,uc irvine,3414,13,california baptist,3465,15,0.56246895
2179,uc irvine,3414,13,kent state,3245,15,0.56246895
2180,uc irvine,3414,13,norfolk state,3313,15,0.56246895
2181,uc irvine,3414,13,sacred heart,3357,16,0.56246895
2182,uc irvine,3414,13,holy cross,3221,16,0.56246895
2183,uc irvine,3414,13,presbyterian,3342,16,0.56246895
2184,uc irvine,3414,13,drexel,3180,16,0.56246895
2185,uc irvine,3414,13,ut martin,3404,16,0.56246895
2186,uc irvine,3414,13,a&m-corpus christi,3394,16,0.56246895
2187,chattanooga,3151,14,jackson state,3238,14,0.5004007
2188,chattanooga,3151,14,rice,3349,14,0.5004007
2189,chattanooga,3151,14,eastern washington,3186,14,0.49713662
2190,chattanooga,3151,14,maine,3263,15,0.5553089
2191,chattanooga,3151,14,california baptist,3465,15,0.5553089
2192,chattanooga,3151,14,kent state,3245,15,0.5553089
2193,chattanooga,3151,14,norfolk state,3313,15,0.5553089
2194,chattanooga,3151,14,sacred heart,3357,16,0.56246895
2195,chattanooga,3151,14,holy cross,3221,16,0.56246895
2196,chattanooga,3151,14,presbyterian,3342,16,0.56246895
2197,chattanooga,3151,14,drexel,3180,16,0.56246895
2198,chattanooga,3151,14,ut martin,3404,16,0.56246895
2199,chattanooga,3151,14,a&m-corpus christi,3394,16,0.56246895
2200,jackson state,3238,14,rice,3349,14,0.5004007
2201,jackson state,3238,14,eastern washington,3186,14,0.49713662
2202,jackson state,3238,14,maine,3263,15,0.5553089
2203,jackson state,3238,14,california baptist,3465,15,0.5553089
2204,jackson state,3238,14,kent state,3245,15,0.5553089
2205,jackson state,3238,14,norfolk state,3313,15,0.5553089
2206,jackson state,3238,14,sacred heart,3357,16,0.56246895
2207,jackson state,3238,14,holy cross,3221,16,0.56246895
2208,jackson state,3238,14,presbyterian,3342,16,0.56246895
2209,jackson state,3238,14,drexel,3180,16,0.56246895
2210,jackson state,3238,14,ut martin,3404,16,0.56246895
2211,jackson state,3238,14,a&m-corpus christi,3394,16,0.56246895
2212,rice,3349,14,eastern washington,3186,14,0.49713662
2213,rice,3349,14,maine,3263,15,0.5553089
2214,rice,3349,14,california baptist,3465,15,0.5553089
2215,rice,3349,14,kent state,3245,15,0.5553089
2216,rice,3349,14,norfolk state,3313,15,0.5553089
2217,rice,3349,14,sacred heart,3357,16,0.56246895
2218,rice,3349,14,holy cross,3221,16,0.56246895
2219,rice,3349,14,presbyterian,3342,16,0.56246895
2220,rice,3349,14,drexel,3180,16,0.56246895
2221,rice,3349,14,ut martin,3404,16,0.56246895
2222,rice,3349,14,a&m-corpus christi,3394,16,0.56246895
2223,eastern washington,3186,14,maine,3263,15,0.55855155
2224,eastern washington,3186,14,california baptist,3465,15,0.55855155
2225,eastern washington,3186,14,kent state,3245,15,0.55855155
2226,eastern washington,3186,14,norfolk state,3313,15,0.55855155
2227,eastern washington,3186,14,sacred heart,3357,16,0.5657003
2228,eastern washington,3186,14,holy cross,3221,16,0.5657003
2229,eastern washington,3186,14,presbyterian,3342,16,0.5657003
2230,eastern washington,3186,14,drexel,3180,16,0.5657003
2231,eastern washington,3186,14,ut martin,3404,16,0.5657003
2232,eastern washington,3186,14,a&m-corpus christi,3394,16,0.5657003
2233,maine,3263,15,california baptist,3465,15,0.4722693
2234,maine,3263,15,kent state,3245,15,0.5004007
2235,maine,3263,15,norfolk state,3313,15,0.49713662
2236,maine,3263,15,sacred heart,3357,16,0.5553089
2237,maine,3263,15,holy cross,3221,16,0.5553089
2238,maine,3263,15,presbyterian,3342,16,0.5553089
2239,maine,3263,15,drexel,3180,16,0.5553089
2240,maine,3263,15,ut martin,3404,16,0.5553089
2241,maine,3263,15,a&m-corpus christi,3394,16,0.5553089
2242,california baptist,3465,15,kent state,3245,15,0.5303051
2243,california baptist,3465,15,norfolk state,3313,15,0.52705175
2244,california baptist,3465,15,sacred heart,3357,16,0.5846547
2245,california baptist,3465,15,holy cross,3221,16,0.5846547
2246,california baptist,3465,15,presbyterian,3342,16,0.5846547
2247,california baptist,3465,15,drexel,3180,16,0.5846547
2248,california baptist,3465,15,ut martin,3404,16,0.5846547
2249,california baptist,3465,15,a&m-corpus christi,3394,16,0.5846547
2250,kent state,3245,15,norfolk state,3313,15,0.49713662
2251,kent state,3245,15,sacred heart,3357,16,0.5553089
2252,kent state,3245,15,holy cross,3221,16,0.5553089
2253,kent state,3245,15,presbyterian,3342,16,0.5553089
2254,kent state,3245,15,drexel,3180,16,0.5553089
2255,kent state,3245,15,ut martin,3404,16,0.5553089
2256,kent state,3245,15,a&m-corpus christi,3394,16,0.5553089
2257,norfolk state,3313,15,sacred heart,3357,16,0.55855155
2258,norfolk state,3313,15,holy cross,3221,16,0.55855155
2259,norfolk state,3313,15,presbyterian,3342,16,0.55855155
2260,norfolk state,3313,15,drexel,3180,16,0.55855155
2261,norfolk state,3313,15,ut martin,3404,16,0.55855155
2262,norfolk state,3313,15,a&m-corpus christi,3394,16,0.55855155
2263,sacred heart,3357,16,holy cross,3221,16,0.5004007
2264,sacred heart,3357,16,presbyterian,3342,16,0.5004007
2265,sacred heart,3357,16,drexel,3180,16,0.5004007
2266,sacred heart,3357,16,ut martin,3404,16,0.5004007
2267,sacred heart,3357,16,a&m-corpus christi,3394,16,0.5004007
2268,holy cross,3221,16,presbyterian,3342,16,0.5004007
2269,holy cross,3221,16,drexel,3180,16,0.5004007
2270,holy cross,3221,16,ut martin,3404,16,0.5004007
2271,holy cross,3221,16,a&m-corpus christi,3394,16,0.5004007
2272,presbyterian,3342,16,drexel,3180,16,0.5004007
2273,presbyterian,3342,16,ut martin,3404,16,0.5004007
2274,presbyterian,3342,16,a&m-corpus christi,3394,16,0.5004007
2275,drexel,3180,16,ut martin,3404,16,0.5004007
2276,drexel,3180,16,a&m-corpus christi,3394,16,0.5004007
2277,ut martin,3404,16,a&m-corpus christi,3394,16,0.5004007
0,uconn,1163,1,north carolina,1314,1,0.6485716
1,uconn,1163,1,houston,1222,1,0.53488946
2,uconn,1163,1,purdue,1345,1,0.52852917
3,uconn,1163,1,arizona,1112,2,0.44865096
4,uconn,1163,1,iowa state,1235,2,0.5936066
5,uconn,1163,1,tennessee,1397,2,0.6813679
6,uconn,1163,1,marquette,1266,2,0.41329524
7,uconn,1163,1,creighton,1166,3,0.59975314
8,uconn,1163,1,baylor,1124,3,0.82133734
9,uconn,1163,1,illinois,1228,3,0.67326385
10,uconn,1163,1,kentucky,1246,3,0.6325077
11,uconn,1163,1,alabama,1104,4,0.85817456
12,uconn,1163,1,kansas,1242,4,0.78426343
13,uconn,1163,1,auburn,1120,4,0.70760417
14,uconn,1163,1,duke,1181,4,0.72387576
15,uconn,1163,1,saint mary's,1388,5,0.76640564
16,uconn,1163,1,gonzaga,1211,5,0.57869285
17,uconn,1163,1,wisconsin,1458,5,0.70462656
18,uconn,1163,1,san diego state,1361,5,0.82523483
19,uconn,1163,1,texas tech,1403,6,0.82026774
20,uconn,1163,1,clemson,1155,6,0.8054311
21,uconn,1163,1,byu,1140,6,0.75213146
22,uconn,1163,1,south carolina,1376,6,0.7865818
23,uconn,1163,1,texas,1400,7,0.75164056
24,uconn,1163,1,florida,1196,7,0.7826484
25,uconn,1163,1,washington state,1450,7,0.8019293
26,uconn,1163,1,dayton,1173,7,0.7930462
27,uconn,1163,1,florida atlantic,1194,8,0.7778917
28,uconn,1163,1,utah state,1429,8,0.7554316
29,uconn,1163,1,mississippi state,1280,8,0.86961186
30,uconn,1163,1,nebraska,1304,8,0.8496875
31,uconn,1163,1,texas a&m,1401,9,0.89746684
32,uconn,1163,1,northwestern,1321,9,0.8163709
33,uconn,1163,1,michigan state,1277,9,0.8352273
34,uconn,1163,1,tcu,1395,9,0.796738
35,uconn,1163,1,virginia,1438,10,0.86098564
36,uconn,1163,1,colorado,1160,10,0.7874211
37,uconn,1163,1,boise state,1129,10,0.8154369
38,uconn,1163,1,drake,1179,10,0.8256272
39,uconn,1163,1,nevada,1305,10,0.85757333
40,uconn,1163,1,colorado state,1161,10,0.8585854
41,uconn,1163,1,new mexico,1307,11,0.7085073
42,uconn,1163,1,oregon,1332,11,0.8717073
43,uconn,1163,1,north carolina state,1301,11,0.86696756
44,uconn,1163,1,duquesne,1182,11,0.85378504
45,uconn,1163,1,mcneese,1270,12,0.8421588
46,uconn,1163,1,james madison,1241,12,0.82873255
47,uconn,1163,1,uab,1412,12,0.91328424
48,uconn,1163,1,grand canyon,1213,12,0.85428476
49,uconn,1163,1,samford,1359,13,0.88284427
50,uconn,1163,1,vermont,1436,13,0.9430559
51,uconn,1163,1,yale,1463,13,0.9432607
52,uconn,1163,1,charleston,1158,13,0.9579487
53,uconn,1163,1,oakland,1324,14,0.9611068
54,uconn,1163,1,akron,1103,14,0.96216285
55,uconn,1163,1,morehead state,1287,14,0.97050214
56,uconn,1163,1,colgate,1159,14,0.95192665
57,uconn,1163,1,long beach state,1253,15,0.9657716
58,uconn,1163,1,south dakota state,1355,15,0.966364
59,uconn,1163,1,saint peter's,1389,15,0.9617506
60,uconn,1163,1,western kentucky,1443,15,0.95078415
61,uconn,1163,1,grambling state,1212,16,0.96035105
62,uconn,1163,1,stetson,1391,16,0.9651439
63,uconn,1163,1,howard,1224,16,0.9826127
64,uconn,1163,1,longwood,1255,16,0.9671838
65,uconn,1163,1,montana state,1286,16,0.9813479
66,uconn,1163,1,wagner,1447,16,0.9405178
67,north carolina,1314,1,houston,1222,1,0.25571615
68,north carolina,1314,1,purdue,1345,1,0.48004755
69,north carolina,1314,1,arizona,1112,2,0.3705552
70,north carolina,1314,1,iowa state,1235,2,0.3165085
71,north carolina,1314,1,tennessee,1397,2,0.5044687
72,north carolina,1314,1,marquette,1266,2,0.37880096
73,north carolina,1314,1,creighton,1166,3,0.5114988
74,north carolina,1314,1,baylor,1124,3,0.6818752
75,north carolina,1314,1,illinois,1228,3,0.59014165
76,north carolina,1314,1,kentucky,1246,3,0.53126764
77,north carolina,1314,1,alabama,1104,4,0.78810394
78,north carolina,1314,1,kansas,1242,4,0.64234734
79,north carolina,1314,1,auburn,1120,4,0.56818056
80,north carolina,1314,1,duke,1181,4,0.6267416
81,north carolina,1314,1,saint mary's,1388,5,0.5239675
82,north carolina,1314,1,gonzaga,1211,5,0.43188778
83,north carolina,1314,1,wisconsin,1458,5,0.50017077
84,north carolina,1314,1,san diego state,1361,5,0.666651
85,north carolina,1314,1,texas tech,1403,6,0.64065737
86,north carolina,1314,1,clemson,1155,6,0.6610597
87,north carolina,1314,1,byu,1140,6,0.66330135
88,north carolina,1314,1,south carolina,1376,6,0.57367676
89,north carolina,1314,1,texas,1400,7,0.53804296
90,north carolina,1314,1,florida,1196,7,0.7117233
91,north carolina,1314,1,washington state,1450,7,0.6221289
92,north carolina,1314,1,dayton,1173,7,0.6099159
93,north carolina,1314,1,florida atlantic,1194,8,0.7012996
94,north carolina,1314,1,utah state,1429,8,0.642998
95,north carolina,1314,1,mississippi state,1280,8,0.7565846
96,north carolina,1314,1,nebraska,1304,8,0.7185094
97,north carolina,1314,1,texas a&m,1401,9,0.77270406
98,north carolina,1314,1,northwestern,1321,9,0.56555337
99,north carolina,1314,1,michigan state,1277,9,0.68020207
100,north carolina,1314,1,tcu,1395,9,0.7147932
101,north carolina,1314,1,virginia,1438,10,0.64618737
102,north carolina,1314,1,colorado,1160,10,0.70045096
103,north carolina,1314,1,boise state,1129,10,0.68212754
104,north carolina,1314,1,drake,1179,10,0.7533441
105,north carolina,1314,1,nevada,1305,10,0.71252036
106,north carolina,1314,1,colorado state,1161,10,0.71331865
107,north carolina,1314,1,new mexico,1307,11,0.6120926
108,north carolina,1314,1,oregon,1332,11,0.7669063
109,north carolina,1314,1,north carolina state,1301,11,0.75216573
110,north carolina,1314,1,duquesne,1182,11,0.6737688
111,north carolina,1314,1,mcneese,1270,12,0.68652475
112,north carolina,1314,1,james madison,1241,12,0.7993792
113,north carolina,1314,1,uab,1412,12,0.8387815
114,north carolina,1314,1,grand canyon,1213,12,0.7358884
115,north carolina,1314,1,samford,1359,13,0.8782243
116,north carolina,1314,1,vermont,1436,13,0.91496503
117,north carolina,1314,1,yale,1463,13,0.89752424
118,north carolina,1314,1,charleston,1158,13,0.92302364
119,north carolina,1314,1,oakland,1324,14,0.9309721
120,north carolina,1314,1,akron,1103,14,0.9234642
121,north carolina,1314,1,morehead state,1287,14,0.9397991
122,north carolina,1314,1,colgate,1159,14,0.92786497
123,north carolina,1314,1,long beach state,1253,15,0.9147625
124,north carolina,1314,1,south dakota state,1355,15,0.9400487
125,north carolina,1314,1,saint peter's,1389,15,0.87028146
126,north carolina,1314,1,western kentucky,1443,15,0.93067825
127,north carolina,1314,1,grambling state,1212,16,0.899082
128,north carolina,1314,1,stetson,1391,16,0.9420437
129,north carolina,1314,1,howard,1224,16,0.9678331
130,north carolina,1314,1,longwood,1255,16,0.90304565
131,north carolina,1314,1,montana state,1286,16,0.9605005
132,north carolina,1314,1,wagner,1447,16,0.88908994
133,houston,1222,1,purdue,1345,1,0.48447728
134,houston,1222,1,arizona,1112,2,0.43689758
135,houston,1222,1,iowa state,1235,2,0.6667973
136,houston,1222,1,tennessee,1397,2,0.77133965
137,houston,1222,1,marquette,1266,2,0.5952092
138,houston,1222,1,creighton,1166,3,0.63927484
139,houston,1222,1,baylor,1124,3,0.8228333
140,houston,1222,1,illinois,1228,3,0.7231526
141,houston,1222,1,kentucky,1246,3,0.7260386
142,houston,1222,1,alabama,1104,4,0.8505083
143,houston,1222,1,kansas,1242,4,0.84493554
144,houston,1222,1,auburn,1120,4,0.7621
145,houston,1222,1,duke,1181,4,0.7931021
146,houston,1222,1,saint mary's,1388,5,0.84782094
147,houston,1222,1,gonzaga,1211,5,0.6391295
148,houston,1222,1,wisconsin,1458,5,0.82699525
149,houston,1222,1,san diego state,1361,5,0.8838779
150,houston,1222,1,texas tech,1403,6,0.8698779
151,houston,1222,1,clemson,1155,6,0.8527087
152,houston,1222,1,byu,1140,6,0.8096023
153,houston,1222,1,south carolina,1376,6,0.8476846
154,houston,1222,1,texas,1400,7,0.85347503
155,houston,1222,1,florida,1196,7,0.79979503
156,houston,1222,1,washington state,1450,7,0.86970264
157,houston,1222,1,dayton,1173,7,0.83148545
158,houston,1222,1,florida atlantic,1194,8,0.8307339
159,houston,1222,1,utah state,1429,8,0.8446969
160,houston,1222,1,mississippi state,1280,8,0.9071884
161,houston,1222,1,nebraska,1304,8,0.8747835
162,houston,1222,1,texas a&m,1401,9,0.9339993
163,houston,1222,1,northwestern,1321,9,0.8543118
164,houston,1222,1,michigan state,1277,9,0.88811946
165,houston,1222,1,tcu,1395,9,0.87418675
166,houston,1222,1,virginia,1438,10,0.8984438
167,houston,1222,1,colorado,1160,10,0.8540625
168,houston,1222,1,boise state,1129,10,0.849365
169,houston,1222,1,drake,1179,10,0.85972327
170,houston,1222,1,nevada,1305,10,0.89369696
171,houston,1222,1,colorado state,1161,10,0.90073633
172,houston,1222,1,new mexico,1307,11,0.854866
173,houston,1222,1,oregon,1332,11,0.8918786
174,houston,1222,1,north carolina state,1301,11,0.9126279
175,houston,1222,1,duquesne,1182,11,0.9161373
176,houston,1222,1,mcneese,1270,12,0.93522745
177,houston,1222,1,james madison,1241,12,0.90881115
178,houston,1222,1,uab,1412,12,0.94403213
179,houston,1222,1,grand canyon,1213,12,0.9368738
180,houston,1222,1,samford,1359,13,0.9421108
181,houston,1222,1,vermont,1436,13,0.9482457
182,houston,1222,1,yale,1463,13,0.9633406
183,houston,1222,1,charleston,1158,13,0.96479136
184,houston,1222,1,oakland,1324,14,0.9646667
185,houston,1222,1,akron,1103,14,0.9714048
186,houston,1222,1,morehead state,1287,14,0.9746909
187,houston,1222,1,colgate,1159,14,0.958501
188,houston,1222,1,long beach state,1253,15,0.98138076
189,houston,1222,1,south dakota state,1355,15,0.9683299
190,houston,1222,1,saint peter's,1389,15,0.978353
191,houston,1222,1,western kentucky,1443,15,0.96991044
192,houston,1222,1,grambling state,1212,16,0.97991973
193,houston,1222,1,stetson,1391,16,0.96834654
194,houston,1222,1,howard,1224,16,0.98364496
195,houston,1222,1,longwood,1255,16,0.980547
196,houston,1222,1,montana state,1286,16,0.9838493
197,houston,1222,1,wagner,1447,16,0.9611824
198,purdue,1345,1,arizona,1112,2,0.42005423
199,purdue,1345,1,iowa state,1235,2,0.48374465
200,purdue,1345,1,tennessee,1397,2,0.6317428
201,purdue,1345,1,marquette,1266,2,0.3416115
202,purdue,1345,1,creighton,1166,3,0.5246488
203,purdue,1345,1,baylor,1124,3,0.772116
204,purdue,1345,1,illinois,1228,3,0.60281855
205,purdue,1345,1,kentucky,1246,3,0.5591848
206,purdue,1345,1,alabama,1104,4,0.80531305
207,purdue,1345,1,kansas,1242,4,0.71124285
208,purdue,1345,1,auburn,1120,4,0.632689
209,purdue,1345,1,duke,1181,4,0.63950956
210,purdue,1345,1,saint mary's,1388,5,0.68807125
211,purdue,1345,1,gonzaga,1211,5,0.55642825
212,purdue,1345,1,wisconsin,1458,5,0.6406125
213,purdue,1345,1,san diego state,1361,5,0.8015576
214,purdue,1345,1,texas tech,1403,6,0.74472624
215,purdue,1345,1,clemson,1155,6,0.7369273
216,purdue,1345,1,byu,1140,6,0.70881754
217,purdue,1345,1,south carolina,1376,6,0.7020253
218,purdue,1345,1,texas,1400,7,0.7031463
219,purdue,1345,1,florida,1196,7,0.72632
220,purdue,1345,1,washington state,1450,7,0.7492347
221,purdue,1345,1,dayton,1173,7,0.6914639
222,purdue,1345,1,florida atlantic,1194,8,0.7200273
223,purdue,1345,1,utah state,1429,8,0.6944209
224,purdue,1345,1,mississippi state,1280,8,0.8392831
225,purdue,1345,1,nebraska,1304,8,0.80585957
226,purdue,1345,1,texas a&m,1401,9,0.8716302
227,purdue,1345,1,northwestern,1321,9,0.7448631
228,purdue,1345,1,michigan state,1277,9,0.8047503
229,purdue,1345,1,tcu,1395,9,0.77635384
230,purdue,1345,1,virginia,1438,10,0.78574175
231,purdue,1345,1,colorado,1160,10,0.76158196
232,purdue,1345,1,boise state,1129,10,0.76483244
233,purdue,1345,1,drake,1179,10,0.8072418
234,purdue,1345,1,nevada,1305,10,0.8353335
235,purdue,1345,1,colorado state,1161,10,0.85481167
236,purdue,1345,1,new mexico,1307,11,0.70708
237,purdue,1345,1,oregon,1332,11,0.83903056
238,purdue,1345,1,north carolina state,1301,11,0.8743153
239,purdue,1345,1,duquesne,1182,11,0.8395474
240,purdue,1345,1,mcneese,1270,12,0.82404345
241,purdue,1345,1,james madison,1241,12,0.80079955
242,purdue,1345,1,uab,1412,12,0.8753345
243,purdue,1345,1,grand canyon,1213,12,0.83798593
244,purdue,1345,1,samford,1359,13,0.8432043
245,purdue,1345,1,vermont,1436,13,0.9238216
246,purdue,1345,1,yale,1463,13,0.91762537
247,purdue,1345,1,charleston,1158,13,0.93470657
248,purdue,1345,1,oakland,1324,14,0.9348508
249,purdue,1345,1,akron,1103,14,0.94887114
250,purdue,1345,1,morehead state,1287,14,0.95748
251,purdue,1345,1,colgate,1159,14,0.91956323
252,purdue,1345,1,long beach state,1253,15,0.9425793
253,purdue,1345,1,south dakota state,1355,15,0.93875176
254,purdue,1345,1,saint peter's,1389,15,0.9201472
255,purdue,1345,1,western kentucky,1443,15,0.9303973
256,purdue,1345,1,grambling state,1212,16,0.90366215
257,purdue,1345,1,stetson,1391,16,0.9414474
258,purdue,1345,1,howard,1224,16,0.96549505
259,purdue,1345,1,longwood,1255,16,0.94489384
260,purdue,1345,1,montana state,1286,16,0.9604628
261,purdue,1345,1,wagner,1447,16,0.8982636
262,arizona,1112,2,iowa state,1235,2,0.6807523
263,arizona,1112,2,tennessee,1397,2,0.6773935
264,arizona,1112,2,marquette,1266,2,0.47839072
265,arizona,1112,2,creighton,1166,3,0.5837287
266,arizona,1112,2,baylor,1124,3,0.7302844
267,arizona,1112,2,illinois,1228,3,0.6076987
268,arizona,1112,2,kentucky,1246,3,0.51282
269,arizona,1112,2,alabama,1104,4,0.80813324
270,arizona,1112,2,kansas,1242,4,0.7456061
271,arizona,1112,2,auburn,1120,4,0.7209696
272,arizona,1112,2,duke,1181,4,0.7384409
273,arizona,1112,2,saint mary's,1388,5,0.8224415
274,arizona,1112,2,gonzaga,1211,5,0.76827884
275,arizona,1112,2,wisconsin,1458,5,0.8410176
276,arizona,1112,2,san diego state,1361,5,0.8908183
277,arizona,1112,2,texas tech,1403,6,0.8801871
278,arizona,1112,2,clemson,1155,6,0.8641657
279,arizona,1112,2,byu,1140,6,0.83815384
280,arizona,1112,2,south carolina,1376,6,0.8557565
281,arizona,1112,2,texas,1400,7,0.81833386
282,arizona,1112,2,florida,1196,7,0.78674036
283,arizona,1112,2,washington state,1450,7,0.8367968
284,arizona,1112,2,dayton,1173,7,0.8358001
285,arizona,1112,2,florida atlantic,1194,8,0.84227955
286,arizona,1112,2,utah state,1429,8,0.76277393
287,arizona,1112,2,mississippi state,1280,8,0.90099853
288,arizona,1112,2,nebraska,1304,8,0.8821491
289,arizona,1112,2,texas a&m,1401,9,0.9215168
290,arizona,1112,2,northwestern,1321,9,0.78232807
291,arizona,1112,2,michigan state,1277,9,0.86400276
292,arizona,1112,2,tcu,1395,9,0.79903644
293,arizona,1112,2,virginia,1438,10,0.88992894
294,arizona,1112,2,colorado,1160,10,0.8651299
295,arizona,1112,2,boise state,1129,10,0.8638462
296,arizona,1112,2,drake,1179,10,0.8754364
297,arizona,1112,2,nevada,1305,10,0.8713791
298,arizona,1112,2,colorado state,1161,10,0.91887456
299,arizona,1112,2,new mexico,1307,11,0.8147037
300,arizona,1112,2,oregon,1332,11,0.91852975
301,arizona,1112,2,north carolina state,1301,11,0.9197774
302,arizona,1112,2,duquesne,1182,11,0.9159202
303,arizona,1112,2,mcneese,1270,12,0.85922074
304,arizona,1112,2,james madison,1241,12,0.846309
305,arizona,1112,2,uab,1412,12,0.88261586
306,arizona,1112,2,grand canyon,1213,12,0.86539054
307,arizona,1112,2,samford,1359,13,0.89878803
308,arizona,1112,2,vermont,1436,13,0.9579175
309,arizona,1112,2,yale,1463,13,0.9610647
310,arizona,1112,2,charleston,1158,13,0.96714795
311,arizona,1112,2,oakland,1324,14,0.97182953
312,arizona,1112,2,akron,1103,14,0.9734529
313,arizona,1112,2,morehead state,1287,14,0.97601616
314,arizona,1112,2,colgate,1159,14,0.9621169
315,arizona,1112,2,long beach state,1253,15,0.96070004
316,arizona,1112,2,south dakota state,1355,15,0.969104
317,arizona,1112,2,saint peter's,1389,15,0.9583682
318,arizona,1112,2,western kentucky,1443,15,0.95893973
319,arizona,1112,2,grambling state,1212,16,0.95303077
320,arizona,1112,2,stetson,1391,16,0.9738399
321,arizona,1112,2,howard,1224,16,0.9789838
322,arizona,1112,2,longwood,1255,16,0.96889514
323,arizona,1112,2,montana state,1286,16,0.9793856
324,arizona,1112,2,wagner,1447,16,0.9614018
325,iowa state,1235,2,tennessee,1397,2,0.69855744
326,iowa state,1235,2,marquette,1266,2,0.47279814
327,iowa state,1235,2,creighton,1166,3,0.5929167
328,iowa state,1235,2,baylor,1124,3,0.76152873
329,iowa state,1235,2,illinois,1228,3,0.6248606
330,iowa state,1235,2,kentucky,1246,3,0.58168334
331,iowa state,1235,2,alabama,1104,4,0.80362076
332,iowa state,1235,2,kansas,1242,4,0.70212334
333,iowa state,1235,2,auburn,1120,4,0.6272016
334,iowa state,1235,2,duke,1181,4,0.69289935
335,iowa state,1235,2,saint mary's,1388,5,0.7784069
336,iowa state,1235,2,gonzaga,1211,5,0.5294525
337,iowa state,1235,2,wisconsin,1458,5,0.7408086
338,iowa state,1235,2,san diego state,1361,5,0.8480309
339,iowa state,1235,2,texas tech,1403,6,0.85170704
340,iowa state,1235,2,clemson,1155,6,0.83936024
341,iowa state,1235,2,byu,1140,6,0.80790925
342,iowa state,1235,2,south carolina,1376,6,0.81282383
343,iowa state,1235,2,texas,1400,7,0.78267527
344,iowa state,1235,2,florida,1196,7,0.7938461
345,iowa state,1235,2,washington state,1450,7,0.81824464
346,iowa state,1235,2,dayton,1173,7,0.8407429
347,iowa state,1235,2,florida atlantic,1194,8,0.81940955
348,iowa state,1235,2,utah state,1429,8,0.75095856
349,iowa state,1235,2,mississippi state,1280,8,0.8697601
350,iowa state,1235,2,nebraska,1304,8,0.86960804
351,iowa state,1235,2,texas a&m,1401,9,0.90055215
352,iowa state,1235,2,northwestern,1321,9,0.7742464
353,iowa state,1235,2,michigan state,1277,9,0.8274207
354,iowa state,1235,2,tcu,1395,9,0.7635694
355,iowa state,1235,2,virginia,1438,10,0.8970905
356,iowa state,1235,2,colorado,1160,10,0.8503903
357,iowa state,1235,2,boise state,1129,10,0.8709472
358,iowa state,1235,2,drake,1179,10,0.87942463
359,iowa state,1235,2,nevada,1305,10,0.8752829
360,iowa state,1235,2,colorado state,1161,10,0.90240395
361,iowa state,1235,2,new mexico,1307,11,0.8211621
362,iowa state,1235,2,oregon,1332,11,0.91187716
363,iowa state,1235,2,north carolina state,1301,11,0.8980857
364,iowa state,1235,2,duquesne,1182,11,0.9062309
365,iowa state,1235,2,mcneese,1270,12,0.8443405
366,iowa state,1235,2,james madison,1241,12,0.8592283
367,iowa state,1235,2,uab,1412,12,0.88879687
368,iowa state,1235,2,grand canyon,1213,12,0.8585893
369,iowa state,1235,2,samford,1359,13,0.91960204
